Unidade;UF;Edital;Ordem;Atividade;Data;Pagina_PDF;Fonte_PDF
DSEI Pernambuco;PE;73/2025;6;Recurso contra o Resultado Preliminar da Análise Curricular;29/10/2025 e 30/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Pernambuco;PE;73/2025;7;Análise e resposta aos recursos;31/10/2025;1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Pernambuco;PE;73/2025;8;Resultado Final da Avaliação Curricular e Convocação para a Entrevista;03/11/2025;1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Pernambuco;PE;73/2025;9;Entrevistas;04/11 a 07/11;1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Pernambuco;PE;73/2025;10;Resultado Preliminar da Entrevista;10/11/2025;1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Pernambuco;PE;73/2025;11;Recurso contra o Resultado Preliminar da Entrevista;11/11 a 12/11 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Pernambuco;PE;73/2025;12;Análise e resposta aos recursos;13/11 e 14/11;1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Pernambuco;PE;73/2025;13;Resultado Final do Processo Seletivo;17/11/2025;1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Pernambuco;PE;73/2025;14;Convocação para realização do Exame Médico Ocupacional;18/11 e 19/11;1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Pernambuco;PE;73/2025;15;Data prevista para admissão;21/11/2025;1;https://agenciasus.org.br/shared-files/19090/?ANEXOS-DSEI-PERNAMBUCO-1.pdf
DSEI Porto Velho;RO;18/2026;1;Publicação do Edital;02/03/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;2;Impugnação do Edital;02/03/2026 a 04/03/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;05/03/2026 a 13/03/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;4;Análise Curricular;16/03/2026 a 26/03/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;5;Resultado Preliminar da Análise Curricular;27/03/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;6;Abertura do prazo de recurso;28/03/2026 a 29/03/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;7;Análise e resposta aos recursos;30/03/2026 a 01/04/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;8;Resultado Final da Avaliação Curricular;02/04/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;9;convocação para a Entrevista;06/04/2026 a 08/04/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;10;Entrevistas;13/04/2026 a 17/04/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;11;Resultado Preliminar da Entrevista;24/04/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;12;Abertura do prazo para recursos;25/04/2026 e 26/04/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;13;Análise e resposta aos recursos;27/04/2026 a 29/04/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;14;Resultado final da Entrevista;30/04/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Porto Velho;RO;18/2026;15;Resultado final do Processo Seletivo;04/05/2026;1;https://agenciasus.org.br/shared-files/24921/?ANEXOS-DSEI-PORTO-VELHO.pdf
DSEI Potiguara;PB;74/2025;1;Publicação do Edital;10/10/2025;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;2;Impugnação ao Edital;11/10, 12/10 e 13/10;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;14/10/2025 a 22/10/2025;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;4;Análise Curricular;23/10/2025 a 27/10/2025;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;5;Resultado Preliminar da Análise Curricular;28/10/2025;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;6;Recurso contra o Resultado Preliminar da Análise Curricular;29/10/2025 e 30/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;7;Análise e resposta aos recursos;31/10/2025;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;8;Resultado Final da Avaliação Curricular e Convocação para a Entrevista;03/11/2025;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;9;Entrevistas;04/11 a 07/11;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;10;Resultado Preliminar da Entrevista;10/11/2025;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;11;Recurso contra o Resultado Preliminar da Entrevista;11/11 a 12/11 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;12;Análise e resposta aos recursos;13/11 e 14/11;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;13;Resultado Final do Processo Seletivo;17/11/2025;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;14;Convocação para realização do Exame Médico Ocupacional;18/11 e 19/11;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Potiguara;PB;74/2025;15;Data prevista para admissão;21/11/2025;1;https://agenciasus.org.br/shared-files/19081/?ANEXOS-DSEI-POTIGUARA-1.pdf
DSEI Tocantins;TO;94/2025;1;Publicação do Edital;27/10/2025;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;2;Impugnação do Edital;28/10, 29/10 e 30/10;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;31/10/2025 a 10/11/2025;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;4;Análise Curricular;11/11/2025 a 14/11/2025;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;5;Resultado Preliminar da Análise Curricular e Abertura do prazo de recurso;17/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;6;Análise dos recursos;18/11 a 19/11;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;7;Resultado Final da Avaliação Curricular e convocação para a Entrevista;21/11/2025;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;8;Entrevistas;24/11, 25/11 e 26/11;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;9;Resultado Preliminar da Entrevista e abertura do prazo para recursos;27/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;10;Análise e resposta aos recursos;28/11/2025;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;11;Resultado final da Entrevista;01/12/2025;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;12;Resultado final do Processo Seletivo;02/12/2025;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;13;Data prevista para convocação para realização do Exame Médico Ocupacional;03 e 04/12;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Tocantins;TO;94/2025;14;Data prevista para admissão;08/12/2025;1;https://agenciasus.org.br/shared-files/19290/?ANEXOS_DSEI-TOCANTINS.pdf
DSEI Vale do Javari;AM;09/2025;1;Período de inscrição;20/02/2025 às 18 horas à 28/02/2025 até às 17 horas.;7;https://agenciasus.org.br/wp-content/uploads/2025/02/Edital_n_09-2025-DSEI_Vale_do_Javari.pdf
DSEI Vale do Javari;AM;09/2025;2;Análise Curricular;10/03/2025 a 14/03/2025;7;https://agenciasus.org.br/wp-content/uploads/2025/02/Edital_n_09-2025-DSEI_Vale_do_Javari.pdf
DSEI Vale do Javari;AM;09/2025;3;Divulgação do resultado provisório da análise curricular;17/03/2025;7;https://agenciasus.org.br/wp-content/uploads/2025/02/Edital_n_09-2025-DSEI_Vale_do_Javari.pdf
DSEI Vale do Javari;AM;09/2025;4;Solicitação de recurso do resultado provisório (análise curricular);18/03/2025 a 19/03/2025 das 08h às 22h;7;https://agenciasus.org.br/wp-content/uploads/2025/02/Edital_n_09-2025-DSEI_Vale_do_Javari.pdf
DSEI Vale do Javari;AM;09/2025;5;Divulgação do resultado final do processo seletivo;20/03/2025;7;https://agenciasus.org.br/wp-content/uploads/2025/02/Edital_n_09-2025-DSEI_Vale_do_Javari.pdf
DSEI Vale do Javari;AM;09/2025;6;Convocação para realização do Exame Médico Ocupacional;24/03/2025 a 28/03/2025;7;https://agenciasus.org.br/wp-content/uploads/2025/02/Edital_n_09-2025-DSEI_Vale_do_Javari.pdf
DSEI Vale do Javari;AM;09/2025;7;Previsão para Admissão de Pessoal;31/03/2025;7;https://agenciasus.org.br/wp-content/uploads/2025/02/Edital_n_09-2025-DSEI_Vale_do_Javari.pdf
DSEI Vilhena;RO;14/2026;1;Publicação do Edital;02/03/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;2;Impugnação do Edital;03/03/2026, 04/03/2026 e 05/03/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;06/03/2026 a 16/03/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;4;Análise Curricular;17/03/2026 a 27/03/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;5;Resultado Preliminar da Análise Curricular;31/03/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;6;Abertura do prazo de recurso;01/04/2026 e 02/04/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;7;Análise e resposta aos recursos;06/04/2026 a 08/04/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;8;Resultado Final da Avaliação Curricular;09/04/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;9;convocação para a Entrevista;10/04/2026 a 14/04/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;10;Entrevistas;22/04/2026 a 30/04/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;11;Resultado Preliminar da Entrevista;05/05/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;12;Abertura do prazo para recursos;06/05/2026 e 07/05/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;13;Análise e resposta aos recursos;08/05/2026 a 11/05/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;14;Resultado final da Entrevista;12/05/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Vilhena;RO;14/2026;15;Resultado final do Processo Seletivo;13/05/2026;1;https://agenciasus.org.br/shared-files/24929/?ANEXOS-DSEI-VILHENA.pdf
DSEI Xavante;MT;15/2025;1;Publicação do Edital;09/06/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;2;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;12/06/2025 a 23/06/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;3;Análise Curricular;24/06/2025 a 08/07/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;4;Resultado Preliminar da Análise Curricular;10/07/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;5;Recurso contra o Resultado Preliminar da Análise Curricular;11/07/2025 a 14/07/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;6;Resultado Final da Avaliação Curricular e convocação para a Entrevista;18/07/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;7;Entrevista;22/07/2025 a 08/08/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;8;Resultado Preliminar da Entrevista;12/08/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;9;Recurso contra o Resultado Preliminar da Entrevista;13/08/2025 a 14/08/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;10;Resultado final da Entrevista e Resultado Preliminar da Heteroidentificação e da Validação do Laudo de PCD;25/08/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;11;Recurso contra o Resultado Preliminar da Heteroidentificação e da Validação do Laudo de PCD;26/08/2025 a 27/08/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;12;Resultado Final da Heteroidentificação, da Validação do Laudo de PCD e Resultado Final do Processo Seletivo Simplificado;08/09/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;13;Convocação para realização do Exame Médico Ocupacional;09/09/2025 a 12/09/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;15/2025;14;Previsão para Admissão de Pessoal;15/09/2025;1;https://agenciasus.org.br/wp-content/uploads/2025/06/ANEXOS-DSEI-XAVANTE-EDITAL-15_2025-1.pdf
DSEI Xavante;MT;68/2025;1;Publicação do Edital;03/10/2025;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;2;Impugnação do Edital;04/10, 05/10 e 06/10;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;07/10/2025 a 15/10/2025;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;4;Análise Curricular;16/10/2025 a 24/10/2025;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;5;Resultado Preliminar da Análise Curricular e Abertura do prazo de recurso;27/10/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;6;Análise dos recursos;28/10 a 29/10;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;7;Resultado Final da Avaliação Curricular e convocação para a Entrevista;30/10/2025;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;8;Entrevistas;31/10, 03/11, 04/11, 05/11 e 06/11;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;9;Resultado Preliminar da Entrevista e abertura do prazo para recursos;07/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;10;Análise e resposta aos recursos;10/11/2025;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;11;Resultado final da Entrevista;11/11/2025;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;12;Resultado final do Processo Seletivo;12/11/2025;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;13;Data prevista para convocação para realização do Exame Médico Ocupacional;13/11/2025 e 14/11/2025;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xavante;MT;68/2025;14;Data prevista para admissão;17/11/2025;1;https://agenciasus.org.br/shared-files/18176/?Edital-no-68-Anexos-DSEI-Xavante.pdf
DSEI Xingu;MT;89/2025;1;Publicação do Edital;30/10/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;2;Impugnação ao Edital;31/10/2025 a 02/11/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;03/11/2025 a 11/11/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;4;Análise Curricular;12/11/2025 a 17/11/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;5;Resultado Preliminar da Análise Curricular;18/11/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;6;Recurso contra o Resultado Preliminar da Análise Curricular;19/11/2025 e 21/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;7;Análise e resposta aos recursos;24/11/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;8;Resultado Final da Avaliação Curricular e Convocação para a Entrevista;25/11/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;9;Entrevistas;26/11/2025 a 28/11/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;10;Resultado Preliminar da Entrevista;01/12/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;11;Recurso contra o Resultado Preliminar da Entrevista;02/12/2025 e 03/12/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;12;Análise e resposta aos recursos;04/12/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;13;Resultado Final do Processo Seletivo;05/12/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;14;Convocação para realização do Exame Médico Ocupacional;08/12/2025 e 09/12/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
DSEI Xingu;MT;89/2025;15;Data prevista para admissão;10/12/2025;1;https://agenciasus.org.br/shared-files/19545/?Anexos-do-Processo-Seletivo-Simplificado-no-89-2025-–-DSEI-Xingu.pdf
